Date;Open;ln open
04/06/2018;619,437012;6,42881102
05/06/2018;593,406006;6,385878829
06/06/2018;610,262024;6,413888412
07/06/2018;607,687012;6,409659967
08/06/2018;605,442993;6,40596041
09/06/2018;600,905029;6,3984369
10/06/2018;594,344971;6,38745991
11/06/2018;524,856995;6,263125835
12/06/2018;532,710022;6,277977227
13/06/2018;498,018005;6,210636231
14/06/2018;478,381012;6,170407511
15/06/2018;520,47998;6,254751424
16/06/2018;490,414001;6,195249934
17/06/2018;499,459991;6,213527497
18/06/2018;499,382996;6,213373328
19/06/2018;519,02301;6,251948217
20/06/2018;538,505981;6,288798603
21/06/2018;536,447021;6,284967808
22/06/2018;527,19397;6,267568545
23/06/2018;466,273987;6,144773416
24/06/2018;474,768005;6,162826274
25/06/2018;455,936005;6,12235246
26/06/2018;460,733002;6,132818704
27/06/2018;432,243988;6,068990216
28/06/2018;442,290009;6,091965796
29/06/2018;422,587006;6,046395357
30/06/2018;436,209015;6,078121521
01/07/2018;455,242004;6,120829154
02/07/2018;453,824005;6,117709469
03/07/2018;475,385986;6,164127076
04/07/2018;464,151001;6,140209932
05/07/2018;467,286987;6,146943602
06/07/2018;474,356995;6,161960192
07/07/2018;474,057007;6,161327582
08/07/2018;492,067993;6,198616904
09/07/2018;488,877991;6,192112951
10/07/2018;476,161987;6,165758105
11/07/2018;434,515015;6,074230501
12/07/2018;446,502014;6,101443911
13/07/2018;430,740997;6,065506974
14/07/2018;434,510986;6,074221229
15/07/2018;435,882996;6,07737385
16/07/2018;450,424988;6,110191555
17/07/2018;480,076996;6,173946499
18/07/2018;500,838013;6,216282721
19/07/2018;480,627991;6,175093563
20/07/2018;469,307007;6,151257153
21/07/2018;450,678986;6,110755303
22/07/2018;462,437988;6,136512468
23/07/2018;459,438995;6,130006169
24/07/2018;451,135986;6,111768815
25/07/2018;479,906006;6,173590264
26/07/2018;472,330994;6,157679998
27/07/2018;464,009003;6,139903955
28/07/2018;469,678009;6,152047373
29/07/2018;466,915009;6,146147248
30/07/2018;466,826996;6,145958731
31/07/2018;457,244995;6,125219341
01/08/2018;433,868988;6,072742618
02/08/2018;420,806;6,04217192
03/08/2018;412,566986;6,022398583
04/08/2018;418,237;6,036048257
05/08/2018;407,346008;6,009662967
06/08/2018;410,566986;6,017539097
07/08/2018;406,800995;6,00832411
08/08/2018;379,891998;5,939886997
09/08/2018;356,971008;5,877654568
10/08/2018;365,776001;5,902021127
11/08/2018;334,264008;5,811931124
12/08/2018;320,822998;5,770889563
13/08/2018;320,209991;5,768977002
14/08/2018;286,36499;5,657267186
15/08/2018;280,386993;5,636170767
16/08/2018;282,740997;5,644531274
17/08/2018;287,683014;5,661859228
18/08/2018;316,790985;5,758242203
19/08/2018;295,670013;5,689244012
20/08/2018;301,381012;5,708375285
21/08/2018;273,330994;5,610683493
22/08/2018;281,967987;5,641793543
23/08/2018;271,747986;5,604875115
24/08/2018;278,110992;5,628020286
25/08/2018;283,281006;5,646439359
26/08/2018;279,524994;5,633091713
27/08/2018;275,350006;5,618043037
28/08/2018;286,648987;5,658258425
29/08/2018;296,162994;5,690909958
30/08/2018;289,752991;5,669028805
31/08/2018;284,119995;5,649396667
01/09/2018;283,496002;5,647198021
02/09/2018;295,453003;5,688509782
03/09/2018;295,181;5,687588728
04/09/2018;289,296997;5,667453832
05/09/2018;286,045013;5,656149187
06/09/2018;231,647995;5,445218957
07/09/2018;229,535004;5,436055541
08/09/2018;217,912003;5,384091325
09/09/2018;198,384995;5,290209562
10/09/2018;197,850998;5,287514212
11/09/2018;198,177002;5,289160581
12/09/2018;185,423004;5,222639723
13/09/2018;183,679001;5,213189674
14/09/2018;212,669006;5,359736995
15/09/2018;209,813995;5,3462214
16/09/2018;222,802994;5,406287946
17/09/2018;221,582001;5,400792729
18/09/2018;197,095001;5,283685851
19/09/2018;209,472;5,344590079
20/09/2018;210,287994;5,348477991
21/09/2018;225,251007;5,417215367
22/09/2018;247,337006;5,510751803
23/09/2018;240,992004;5,484763755
24/09/2018;244,843994;5,500621249
25/09/2018;228,326996;5,430778794
26/09/2018;218,647003;5,387458571
27/09/2018;215,440002;5,372682458
28/09/2018;229,041;5,433901027
29/09/2018;221,705002;5,401347678
30/09/2018;231,328995;5,443840918
01/10/2018;233,220001;5,451982218
02/10/2018;231,100006;5,442850543
03/10/2018;226,406998;5,422334256
04/10/2018;220,445999;5,395652762
05/10/2018;222,266998;5,403879353
06/10/2018;227,552002;5,427378792
07/10/2018;225,434998;5,41803186
08/10/2018;226,509003;5,422784692
09/10/2018;229,710007;5,436817674
10/10/2018;227,615005;5,427655627
11/10/2018;225,610001;5,418807849
12/10/2018;188,707001;5,240195553
13/10/2018;196,363998;5,27997007
14/10/2018;199,690994;5,296771142
15/10/2018;195,270004;5,274383237
16/10/2018;209,628006;5,34533456
17/10/2018;210,216995;5,348140307
18/10/2018;207,404007;5,334668616
19/10/2018;203,257004;5,314471208
20/10/2018;203,514999;5,315739707
21/10/2018;205,389999;5,324910606
22/10/2018;205,173996;5,32385838
23/10/2018;204,016006;5,318198452
24/10/2018;204,126999;5,318742344
25/10/2018;203,867996;5,317472706
26/10/2018;202,335999;5,309929677
27/10/2018;203,356003;5,314958152
28/10/2018;204,509995;5,32061685
29/10/2018;205,173996;5,32385838
30/10/2018;197,203003;5,28423367
31/10/2018;197,649002;5,28649274
01/11/2018;197,537003;5,285925924
02/11/2018;198,981995;5,293214343
03/11/2018;200,740005;5,302010563
04/11/2018;200,158005;5,29910708
05/11/2018;207,100006;5,333201797
06/11/2018;209,473999;5,344599622
07/11/2018;218,899002;5,388610445
08/11/2018;217,326996;5,381403113
09/11/2018;211,987;5,356524952
10/11/2018;209,975006;5,346988505
11/11/2018;212,479004;5,358843179
12/11/2018;211,513;5,354286462
13/11/2018;210,149002;5,347816812
14/11/2018;206,533997;5,330465033
15/11/2018;181,899002;5,203451599
16/11/2018;180,865005;5,197750924
17/11/2018;175,360001;5,166841009
18/11/2018;174,175003;5,160060558
19/11/2018;177,179001;5,177160527
20/11/2018;148,811005;5,002677078
21/11/2018;131,141998;4,87628069
22/11/2018;136,811005;4,918600448
23/11/2018;126,418999;4,839601779
24/11/2018;123,304001;4,814652859
25/11/2018;113,125999;4,728502233
26/11/2018;116,343002;4,756542742
27/11/2018;107,913002;4,681325365
28/11/2018;110,197998;4,70227873
29/11/2018;122,72155;4,809917968
30/11/2018;117,728096;4,768377694
01/12/2018;113,397758;4,73090162
02/12/2018;118,26815;4,772954504
03/12/2018;116,378761;4,756850053
04/12/2018;108,803162;4,689540396
05/12/2018;110,335518;4,703525887
06/12/2018;102,450592;4,629380653
07/12/2018;91,649834;4,517975163
08/12/2018;93,41008;4,536999262
09/12/2018;92,035431;4,522173622
10/12/2018;94,992172;4,553794488
11/12/2018;91,578934;4,517201267
12/12/2018;88,610703;4,484252652
13/12/2018;90,655228;4,507063608
14/12/2018;86,630356;4,461650285
15/12/2018;84,279694;4,434140958
16/12/2018;84,469406;4,43638941
17/12/2018;85,382111;4,447136606
18/12/2018;95,10804;4,555013509
19/12/2018;101,683846;4,621868451
20/12/2018;101,090439;4,616015552
21/12/2018;115,835403;4,752170244
22/12/2018;109,45594;4,695522094
23/12/2018;117,273895;4,764512182
24/12/2018;130,641663;4,872458178
25/12/2018;140,997589;4,948742791
26/12/2018;129,888824;4,866678885
27/12/2018;131,923584;4,882222846
28/12/2018;116,898201;4,761303479
29/12/2018;138,468781;4,930644892
30/12/2018;137,627457;4,924550448
31/12/2018;140,031067;4,941864305
01/01/2019;133,418152;4,893488196
02/01/2019;141,519516;4,95243763
03/01/2019;155,196045;5,044689124
04/01/2019;148,912888;5,003361491
05/01/2019;154,337418;5,039141232
06/01/2019;155,80423;5,048600283
07/01/2019;157,809494;5,061388571
08/01/2019;151,967545;5,023666978
09/01/2019;150,554688;5,014326394
10/01/2019;150,843506;5,016242915
11/01/2019;127,813965;4,850575808
12/01/2019;127,528084;4,848336607
13/01/2019;125,907227;4,835545342
14/01/2019;116,979095;4,761995244
15/01/2019;129,172684;4,861150145
16/01/2019;121,809242;4,802456231
17/01/2019;123,57354;4,816836444
18/01/2019;123,654655;4,81749264
19/01/2019;121,614426;4,800855597
20/01/2019;124,632401;4,825368613
21/01/2019;119,636459;4,784457636
22/01/2019;117,110756;4,76312012
23/01/2019;118,713814;4,776715672
24/01/2019;117,462784;4,766121551
25/01/2019;117,594955;4,767246135
26/01/2019;116,373528;4,756805087
27/01/2019;116,510315;4,75797981
28/01/2019;113,285233;4,729908824
29/01/2019;106,721954;4,670226892
30/01/2019;105,407204;4,657830983
31/01/2019;108,900772;4,690437119
01/02/2019;107,147682;4,674208088
02/02/2019;107,466415;4,67717838
03/02/2019;110,490318;4,704927897
04/02/2019;107,625824;4,678660619
05/02/2019;107,628166;4,678682379
06/02/2019;107,569305;4,678135338
07/02/2019;104,835777;4,652395097
08/02/2019;104,64505;4,650574147
09/02/2019;119,214111;4,780921128
10/02/2019;119,408966;4,78255429
11/02/2019;124,871536;4,827285497
12/02/2019;121,178574;4,797265276
13/02/2019;122,544289;4,808472508
14/02/2019;122,416985;4,807433127
15/02/2019;121,453697;4,799533095
16/02/2019;122,396454;4,807265399
17/02/2019;123,182083;4,81366361
18/02/2019;133,032547;4,890593813
19/02/2019;146,398819;4,986334535
20/02/2019;145,172729;4,977924268
21/02/2019;149,352325;5,006308112
22/02/2019;146,073257;4,984108256
23/02/2019;148,67662;5,001773612
24/02/2019;158,902405;5,068290209
25/02/2019;135,499725;4,908969611
26/02/2019;139,646088;4,939111279
27/02/2019;138,029572;4,927467952
28/02/2019;136,283081;4,9147342
01/03/2019;136,836243;4,918784904
02/03/2019;136,350082;4,915225711
03/03/2019;134,786118;4,903689211
04/03/2019;132,157883;4,883997291
05/03/2019;127,792953;4,8504114
06/03/2019;137,95874;4,926954655
07/03/2019;138,942383;4,934059336
08/03/2019;138,311356;4,929507347
09/03/2019;134,887558;4,904441528
10/03/2019;138,180496;4,928560773
11/03/2019;136,849533;4,918882023
12/03/2019;134,012848;4,897935676
13/03/2019;134,611771;4,902394865
14/03/2019;133,203903;4,891881059
15/03/2019;133,567154;4,894604378
16/03/2019;137,911957;4,926615489
17/03/2019;142,238297;4,957503799
18/03/2019;140,104858;4,942391128
19/03/2019;139,254013;4,936299697
20/03/2019;140,484711;4,945098664
21/03/2019;140,478485;4,945054345
22/03/2019;136,562256;4,916780599
23/03/2019;137,039871;4,920271913
24/03/2019;138,315353;4,929536245
25/03/2019;137,08136;4,920574618
26/03/2019;135,054321;4,905677075
27/03/2019;135,454361;4,908634764
28/03/2019;141,005844;4,948801336
29/03/2019;139,343201;4,936939962
30/03/2019;142,359146;4,958353062
31/03/2019;142,139221;4,956807007
01/04/2019;141,465485;4,952055765
02/04/2019;141,839523;4,954696299
03/04/2019;164,008636;5,099919085
04/04/2019;161,431763;5,084082533
05/04/2019;158,020004;5,062721633
06/04/2019;165,511246;5,109039144
07/04/2019;165,977234;5,111850634
08/04/2019;174,449677;5,161636316
09/04/2019;180,222122;5,194190101
10/04/2019;176,067841;5,170869381
11/04/2019;177,342758;5,178084346
12/04/2019;165,335205;5,107974959
13/04/2019;164,622849;5,103657094
14/04/2019;164,476089;5,102765204
15/04/2019;167,897476;5,123353531
16/04/2019;161,52655;5,084669525
17/04/2019;167,553696;5,121303873
18/04/2019;166,913208;5,117473965
19/04/2019;173,787888;5,157835521
20/04/2019;173,718811;5,157437963
21/04/2019;173,715408;5,157418374
22/04/2019;170,017487;5,135901296
23/04/2019;172,007217;5,147536435
24/04/2019;171,349533;5,143705523
25/04/2019;165,914734;5,111474006
26/04/2019;154,579437;5,04070812
27/04/2019;156,270859;5,051590777
28/04/2019;158,499771;5,065753149
29/04/2019;157,291046;5,058097885
30/04/2019;155,172775;5,044539174
01/05/2019;162,186554;5,088747241
02/05/2019;160,853577;5,080494492
03/05/2019;162,075165;5,088060209
04/05/2019;167,887207;5,123292367
05/05/2019;164,015259;5,099959466
06/05/2019;163,337982;5,095821563
07/05/2019;172,427277;5,149975565
08/05/2019;169,904205;5,135234778
09/05/2019;170,951874;5,141382078
10/05/2019;170,312973;5,137637762
11/05/2019;173,139313;5,154096548
12/05/2019;194,163025;5,268698141
13/05/2019;187,417923;5,233341006
14/05/2019;196,738281;5,281874323
15/05/2019;217,010117;5,379943975
16/05/2019;246,941956;5,509153313
17/05/2019;263,848358;5,575374537
18/05/2019;243,911301;5,496804639
19/05/2019;234,449463;5,457240055
20/05/2019;261,267487;5,565544737
21/05/2019;251,647842;5,528030658
22/05/2019;254,995316;5,541245176
23/05/2019;244,665115;5,499890398
24/05/2019;245,987091;5,505279059
25/05/2019;249,694046;5,520236352
26/05/2019;251,724792;5,528336396
27/05/2019;267,141876;5,587779888
28/05/2019;272,590485;5,607970614
29/05/2019;271,779053;5,604989431
30/05/2019;269,55188;5,596760876
31/05/2019;256,015289;5,545237165
01/06/2019;268,43335;5,592602652
02/06/2019;265,512726;5,581662772
03/06/2019;270,088562;5,598749913
04/06/2019;252,511642;5,531457355
05/06/2019;241,49704;5,486857216
06/06/2019;246,925247;5,509085647
07/06/2019;249,335281;5,518798501
08/06/2019;251,249313;5,526445725
09/06/2019;245,540482;5,50346183
10/06/2019;232,830139;5,450309171
11/06/2019;247,862122;5,512872632
12/06/2019;245,925491;5,505028608
13/06/2019;260,913513;5,564188985
14/06/2019;256,179657;5,545878983
15/06/2019;263,934143;5,575699614
16/06/2019;268,901154;5,594343855
17/06/2019;269,090576;5,595048037
18/06/2019;274,320251;5,614296223
19/06/2019;265,056854;5,579944346
20/06/2019;269,407867;5,596226465
21/06/2019;271,743103;5,604857146
22/06/2019;295,115082;5,687365389
23/06/2019;309,416687;5,73468887
24/06/2019;307,722137;5,729197223
25/06/2019;310,678619;5,738758998
26/06/2019;317,992584;5,762028062
27/06/2019;336,9599;5,819963932
28/06/2019;294,143036;5,684066166
29/06/2019;311,284424;5,740707041
30/06/2019;319,584045;5,767020291
01/07/2019;290,268494;5,670806336
02/07/2019;293,537262;5,682004589
03/07/2019;291,764618;5,675947374
04/07/2019;303,025085;5,713815591
05/07/2019;284,38092;5,650314607
06/07/2019;287,893829;5,662591763
07/07/2019;287,603607;5,661583167
08/07/2019;305,734772;5,722717968
09/07/2019;313,325165;5,747241517
10/07/2019;308,851288;5,732859892
11/07/2019;289,945984;5,669694644
12/07/2019;268,692261;5,593566714
13/07/2019;276,289124;5,621447868
14/07/2019;269,281616;5,595757732
15/07/2019;227,965057;5,429192358
16/07/2019;229,748657;5,436985916
17/07/2019;199,066788;5,293640387
18/07/2019;211,444611;5,353963078
19/07/2019;226,6577;5,42344095
20/07/2019;221,412659;5,400028196
21/07/2019;229,167694;5,434454024
22/07/2019;225,698654;5,41920072
23/07/2019;217,568466;5,382513587
24/07/2019;212,553818;5,359195217
25/07/2019;216,969116;5,379755021
26/07/2019;219,628128;5,391935789
27/07/2019;219,61763;5,391887989
28/07/2019;207,413773;5,334715701
29/07/2019;211,123657;5,352444014
30/07/2019;211,339203;5,35346444
31/07/2019;210,492416;5,349449624
01/08/2019;218,554596;5,387035851
02/08/2019;217,88446;5,383964922
03/08/2019;217,895554;5,384015838
04/08/2019;222,580811;5,405290231
05/08/2019;222,650879;5,40560498
06/08/2019;234,24559;5,456370095
07/08/2019;225,925293;5,420204383
08/08/2019;226,518478;5,422826522
09/08/2019;220,908646;5,39774925
10/08/2019;210,530167;5,349628954
11/08/2019;206,732239;5,331424425
12/08/2019;216,055908;5,375537208
13/08/2019;211,342697;5,353480972
14/08/2019;208,603989;5,340437665
15/08/2019;186,683502;5,22941468
16/08/2019;188,644257;5,239863003
17/08/2019;185,531662;5,223225552
18/08/2019;185,841095;5,224891981
19/08/2019;194,55603;5,270720194
20/08/2019;202,813141;5,312285067
21/08/2019;196,621689;5,281281522
22/08/2019;186,941238;5,230794332
23/08/2019;191,106873;5,252832816
24/08/2019;194,671631;5,271314196
25/08/2019;191,234787;5,253501924
26/08/2019;186,73555;5,229693445
27/08/2019;188,950058;5,241482737
28/08/2019;187,495499;5,23375484
29/08/2019;173,958694;5,15881788
30/08/2019;169,489288;5,132789727
31/08/2019;168,887894;5,129235146
01/09/2019;172,458405;5,150156077
02/09/2019;171,697601;5,145734796
03/09/2019;178,357758;5,18379141
04/09/2019;179,491989;5,190130577
05/09/2019;175,966278;5,170292374
06/09/2019;174,172226;5,160044614
07/09/2019;169,955276;5,13553532
08/09/2019;178,282593;5,183369893
09/09/2019;181,362488;5,200497725
10/09/2019;181,212845;5,19967228
11/09/2019;179,839493;5,192064748
12/09/2019;178,803772;5,186288959
13/09/2019;180,975586;5,198362138
14/09/2019;181,321579;5,200272134
15/09/2019;188,068436;5,236805918
16/09/2019;189,689331;5,245387634
17/09/2019;197,114761;5,283786102
18/09/2019;208,050598;5,33778131
19/09/2019;211,247238;5,353029192
20/09/2019;221,069626;5,398477702
21/09/2019;217,897385;5,384024241
22/09/2019;215,486557;5,372898527
23/09/2019;211,713211;5,355232581
24/09/2019;201,842087;5,307485644
25/09/2019;168,133575;5,124758753
26/09/2019;170,756912;5,140240978
27/09/2019;166,651703;5,115906024
28/09/2019;174,680832;5,162960492
29/09/2019;174,612747;5,162570648
30/09/2019;170,461349;5,138508579
01/10/2019;180,209122;5,194117965
02/10/2019;177,22406;5,177414808
03/10/2019;180,703705;5,196858701
04/10/2019;175,238434;5,166147527
05/10/2019;176,94632;5,17584641
06/10/2019;176,36438;5,172552196
07/10/2019;172,940338;5,152946668
08/10/2019;181,113358;5,199123123
09/10/2019;182,036301;5,204206123
10/10/2019;193,191071;5,263679704
11/10/2019;191,801071;5,256458746